ds,Product,City,yhat,yhat_lower,yhat_upper
2024-02-05,Blender Bottle,Adama,3.999932123609028,3.999932122493527,3.9999321247163735
2024-02-06,Blender Bottle,Adama,46.20712353345544,46.20712353222733,46.20712353473819
2024-02-07,Blender Bottle,Adama,59.30162974374143,59.30162974208901,59.30162974545429
2024-02-08,Blender Bottle,Adama,-69.17656140457574,-69.17656140762016,-69.17656140164075
2024-02-09,Blender Bottle,Adama,85.94983552568853,85.94983552036732,85.94983553209384
2024-02-10,Blender Bottle,Adama,57.43933392097521,57.43933391250006,57.43933393116958
2024-02-11,Blender Bottle,Adama,106.27519611858594,106.27519610620746,106.27519613255727
2024-02-12,Blender Bottle,Adama,50.47203417407309,50.47203415712093,50.472034192384214
2024-02-13,Blender Bottle,Adama,87.68161486229131,87.68161484042714,87.68161488524447
2024-02-14,Blender Bottle,Adama,94.92205200406858,94.9220519762865,94.92205203316155
2024-02-15,Blender Bottle,Adama,-40.12298543773514,-40.1229854705569,-40.1229854027019
2024-02-16,Blender Bottle,Adama,107.88704804481767,107.88704800643066,107.88704808689634
2024-02-17,Blender Bottle,Adama,71.8899151184776,71.88991507235438,71.88991516609191
2024-02-18,Blender Bottle,Adama,113.06013507704019,113.06013502442674,113.06013513125701
2024-02-19,Blender Bottle,Adama,49.61129650240704,49.61129644249021,49.61129656489911
2024-02-20,Blender Bottle,Adama,79.39736001977914,79.39735995391898,79.39736008922002
2024-02-21,Blender Bottle,Adama,79.63723197136662,79.6372318987572,79.6372320480114
2024-02-22,Blender Bottle,Adama,-61.79066154600247,-61.79066162849873,-61.7906614585285
2024-02-23,Blender Bottle,Adama,80.63839939072385,80.63839930101103,80.63839948473462
2024-02-24,Blender Bottle,Adama,40.03140967749228,40.03140957973763,40.03140978022814
2024-02-25,Blender Bottle,Adama,77.71310498666438,77.71310487896187,77.7131050972637
2024-02-26,Blender Bottle,Adama,12.024579239122119,12.024579120636977,12.024579358766127
2024-02-27,Blender Bottle,Adama,40.92135600078754,40.921355872651056,40.921356130136616
2024-02-28,Blender Bottle,Adama,41.695270782339975,41.69527064639376,41.69527092183494
2024-02-29,Blender Bottle,Adama,-97.73304107379397,-97.73304121886547,-97.73304092459715
2024-03-01,Blender Bottle,Adama,48.17120155950818,48.17120140315663,48.17120171611486
2024-03-02,Blender Bottle,Adama,12.492175742736151,12.492175577053928,12.492175910064029
2024-03-03,Blender Bottle,Adama,56.49891081539114,56.498910640761906,56.498910993620164
2024-03-04,Blender Bottle,Adama,-1.555373064826739,-1.555373250594515,-1.5553728738117698
2024-03-05,Blender Bottle,Adama,36.16625127814751,36.166251080394915,36.166251476867544
2024-03-06,Blender Bottle,Adama,46.80844623307928,46.808446025997476,46.8084464466377
2024-03-07,Blender Bottle,Adama,-81.8810939552364,-81.8810941701933,-81.88109372920633
2024-03-08,Blender Bottle,Adama,75.43712120732728,75.43712098317135,75.43712145086562
2024-03-09,Blender Bottle,Adama,51.633589488517686,51.633589257480885,51.63358974439193
2024-03-10,Blender Bottle,Adama,107.74969559898553,107.74969536024486,107.74969587002222
2024-03-11,Blender Bottle,Adama,61.801844235688435,61.80184398286194,61.80184452229441
2024-03-12,Blender Bottle,Adama,111.38604129849378,111.38604102952122,111.38604159384803
2024-03-13,Blender Bottle,Adama,133.40714953082238,133.40714924734826,133.4071498356705
2024-03-14,Blender Bottle,Adama,15.379461828384393,15.379461530858917,15.379462146624451
2024-03-15,Blender Bottle,Adama,182.42067551145624,182.4206752019508,182.4206758450142
2024-03-16,Blender Bottle,Adama,167.19613019437077,167.19612987478214,167.19613054082984
2024-03-17,Blender Bottle,Adama,230.56341724932113,230.56341691848417,230.56341760633364
2024-03-18,Blender Bottle,Adama,190.3808364031546,190.3808360596651,190.38083676483703
2024-03-19,Blender Bottle,Adama,244.11579233378495,244.11579198077337,244.11579271193247
2024-03-20,Blender Bottle,Adama,268.57726526239793,268.5772648904323,268.577265656848
2024-03-21,Blender Bottle,Adama,151.21891834885542,151.2189179625646,151.21891875652207
2024-03-22,Blender Bottle,Adama,317.13485859778876,317.1348582001732,317.13485901999314
2024-03-23,Blender Bottle,Adama,299.00486287293853,299.0048624677823,299.00486331038263
2024-03-24,Blender Bottle,Adama,357.7391429144303,357.7391424987638,357.73914337093015
2024-03-25,Blender Bottle,Adama,311.28610882035207,311.28610839333925,311.28610929179007
2024-03-26,Blender Bottle,Adama,357.23922647271866,357.23922603082207,357.2392269582081
2024-03-27,Blender Bottle,Adama,372.5671244642919,372.56712401408356,372.56712496636544
2024-03-28,Blender Bottle,Adama,244.91355374038332,244.91355327728138,244.9135542561731
2024-03-29,Blender Bottle,Adama,399.5892753049076,399.5892748295751,399.5892758309359
2024-03-30,Blender Bottle,Adama,369.5127635169373,369.5127630276472,369.51276405456815
2024-03-31,Blender Bottle,Adama,415.8498906663805,415.84989016619653,415.8498912165793
2024-04-01,Blender Bottle,Adama,356.81615819381443,356.8161576805307,356.81615876016883
2024-04-02,Blender Bottle,Adama,390.2776878850666,390.2776873583666,390.27768846226223
2024-04-03,Blender Bottle,Adama,393.47525597775905,393.4752554329349,393.47525656587555
2024-04-04,Blender Bottle,Adama,254.31810757442958,254.3181070140204,254.31810818071213
2024-04-05,Blender Bottle,Adama,398.36976478415363,398.36976420291154,398.3697654138204
2024-04-06,Blender Bottle,Adama,358.78285499648024,358.78285439414657,358.782855643099
2024-04-07,Blender Bottle,Adama,396.9332615408309,396.9332609183189,396.9332622004707
2024-04-08,Blender Bottle,Adama,331.2172931699471,331.21729253189744,331.21729384497
2024-04-09,Blender Bottle,Adama,359.64820819674304,359.64820753877945,359.6482088784509
2024-04-10,Blender Bottle,Adama,359.5764872012201,359.5764865309674,359.5764879054512
2024-04-11,Blender Bottle,Adama,218.98068837028086,218.98068769159696,218.9806890915384
2024-04-12,Blender Bottle,Adama,363.45117885406694,363.4511781587711,363.4511795995301
2024-04-13,Blender Bottle,Adama,326.1238295656133,326.1238288551274,326.12383032774784
2024-04-14,Blender Bottle,Adama,368.3140161095839,368.31401538533464,368.3140168862072
2024-04-15,Blender Bottle,Adama,308.3146407610052,308.3146400231159,308.31464155182675
2024-04-16,Blender Bottle,Adama,343.994507091965,343.99450633843526,343.9945078878203
2024-04-17,Blender Bottle,Adama,352.52141386344414,352.52141309386917,352.52141467389305
2024-04-18,Blender Bottle,Adama,221.65675218201184,221.6567513957933,221.65675301306308
2024-04-19,Blender Bottle,Adama,376.74382715973076,376.7438263516,376.7438280129739
2024-04-20,Blender Bottle,Adama,350.6468986506334,350.64689782810467,350.64689952911294
2024-04-21,Blender Bottle,Adama,404.3911719203046,404.39117108497413,404.39117281185
2024-04-22,Blender Bottle,Adama,355.96732471189114,355.9673238604615,355.9673256239832
2024-04-23,Blender Bottle,Adama,402.9367598563948,402.93675899963324,402.9367607923062
2024-04-24,Blender Bottle,Adama,422.1617967595554,422.1617958853128,422.16179771697904
2024-04-25,Blender Bottle,Adama,301.10742499315177,301.1074241019103,301.10742597672385
2024-04-26,Blender Bottle,Adama,464.8366766030253,464.83667569176214,464.83667761478057
2024-04-27,Blender Bottle,Adama,445.9564470524697,445.95644612760486,445.956448074792
2024-04-28,Blender Bottle,Adama,505.263834766921,505.26383382634356,505.26383580945435
2024-04-29,Blender Bottle,Adama,460.55643249001287,460.55643152934454,460.5564335528996
2024-04-30,Blender Bottle,Adama,509.2426176697969,509.24261668580436,509.24261875878574
2024-05-01,Blender Bottle,Adama,528.0759281177872,528.0759271122297,528.075929224776
2024-05-02,Blender Bottle,Adama,404.4600371139137,404.4600360861467,404.46003824065156
2024-05-03,Blender Bottle,Adama,563.4462964240602,563.4462953702774,563.4462975688601
2024-05-04,Blender Bottle,Adama,537.6806122403141,537.6806111734173,537.6806134042946
2024-05-05,Blender Bottle,Adama,588.0496842757983,588.0496831901132,588.0496854561019
2024-01-04,Bose QuietComfort 35,Adama,0.999802271493003,0.9998022712343415,0.9998022717993758
2024-01-30,Bose QuietComfort 35,Adama,4.000075292043384,4.0000752917756754,4.0000752923267004
2024-02-10,Bose QuietComfort 35,Adama,3.000019636273823,3.000019636014544,3.0000196365459564
2024-02-11,Bose QuietComfort 35,Adama,80.6692349050142,80.66923490471315,80.66923490528544
2024-02-12,Bose QuietComfort 35,Adama,62.52319639795791,62.52319639764844,62.52319639824305
2024-02-13,Bose QuietComfort 35,Adama,-82.17987734670356,-82.1798773469954,-82.17987734638324
2024-02-14,Bose QuietComfort 35,Adama,-133.66676556772177,-133.66676556809463,-133.66676556741055
2024-02-15,Bose QuietComfort 35,Adama,7.263443088436947,7.263443088054221,7.263443088756748
2024-02-16,Bose QuietComfort 35,Adama,-75.11249149944916,-75.11249149981306,-75.112491499109
2024-02-17,Bose QuietComfort 35,Adama,-92.5286107235749,-92.52861072395116,-92.52861072319526
2024-02-18,Bose QuietComfort 35,Adama,-19.63387132947902,-19.633871329903933,-19.633871329035003
2024-02-19,Bose QuietComfort 35,Adama,-41.7369980963547,-41.736998096775565,-41.73699809584499
2024-02-20,Bose QuietComfort 35,Adama,-189.490688583131,-189.49068858373116,-189.49068858248577
2024-02-21,Bose QuietComfort 35,Adama,-243.03911405337092,-243.0391140539766,-243.03911405227063
2024-02-22,Bose QuietComfort 35,Adama,-103.10716235828872,-103.1071623592592,-103.10716235679757
2024-02-23,Bose QuietComfort 35,Adama,-185.35421167856236,-185.35421167996418,-185.354211676596
2024-02-24,Bose QuietComfort 35,Adama,-201.46266179259496,-201.4626617943439,-201.46266178990263
2024-02-25,Bose QuietComfort 35,Adama,-126.04382698319343,-126.04382698570247,-126.04382697978633
2024-02-26,Bose QuietComfort 35,Adama,-144.38441206361844,-144.38441206669498,-144.3844120591731
2024-02-27,Bose QuietComfort 35,Adama,-287.13213331821413,-287.13213332199786,-287.1321333130042
2024-02-28,Bose QuietComfort 35,Adama,-334.44437945637253,-334.4443794607844,-334.4443794498234
2024-02-29,Bose QuietComfort 35,Adama,-187.0783135360077,-187.07831354121473,-187.07831352823484
2024-03-01,Bose QuietComfort 35,Adama,-260.745165513434,-260.74516551931845,-260.74516550478955
2024-03-02,Bose QuietComfort 35,Adama,-267.1989097216985,-267.1989097284029,-267.1989097120749
2024-03-03,Bose QuietComfort 35,Adama,-181.14190707467506,-181.1419070822616,-181.14190706433249
2024-03-04,Bose QuietComfort 35,Adama,-187.97071811509556,-187.97071812385144,-187.9707181037727
2024-03-05,Bose QuietComfort 35,Adama,-318.4606430465685,-318.4606430567762,-318.4606430342303
2024-03-06,Bose QuietComfort 35,Adama,-352.9128883791034,-352.9128883903814,-352.912888365336
2024-03-07,Bose QuietComfort 35,Adama,-192.2427760544062,-192.242776067644,-192.24277603927158
2024-03-08,Bose QuietComfort 35,Adama,-252.33176996473253,-252.33176997879755,-252.33176994789898
2024-03-09,Bose QuietComfort 35,Adama,-245.11354942287016,-245.1135494372264,-245.11354940502326
2024-03-10,Bose QuietComfort 35,Adama,-145.47675402750124,-145.47675404355215,-145.47675400796956
2024-03-11,Bose QuietComfort 35,Adama,-139.00765922656058,-139.00765924348192,-139.00765920604337
2024-03-12,Bose QuietComfort 35,Adama,-256.6713993317188,-256.67139934974074,-256.67139930973576
2024-03-13,Bose QuietComfort 35,Adama,-278.95570432866515,-278.9557043475594,-278.9557043055703
2024-03-14,Bose QuietComfort 35,Adama,-106.9556376842259,-106.95563770534041,-106.95563766054323
2024-03-15,Bose QuietComfort 35,Adama,-156.72218435352488,-156.7221843757218,-156.7221843283123
2024-03-16,Bose QuietComfort 35,Adama,-140.34499406376315,-140.34499408689857,-140.34499403666746
2024-03-17,Bose QuietComfort 35,Adama,-32.85197923339763,-32.851979257673044,-32.851979204172665
2024-03-18,Bose QuietComfort 35,Adama,-19.949099339669218,-19.949099365250312,-19.94909930891767
2024-03-19,Bose QuietComfort 35,Adama,-132.69901678399202,-132.69901681113518,-132.69901675209528
2024-03-20,Bose QuietComfort 35,Adama,-151.66265299307764,-151.6626530218035,-151.66265295905728
2024-03-21,Bose QuietComfort 35,Adama,22.01781315367268,22.01781312289873,22.017813189884325
2024-03-22,Bose QuietComfort 35,Adama,-27.72839058334916,-27.72839061642137,-27.728390544926118
2024-03-23,Bose QuietComfort 35,Adama,-12.982644092598193,-12.98264412706586,-12.982644052505869
2024-03-24,Bose QuietComfort 35,Adama,91.26364838480912,91.26364834842248,91.26364842682257
2024-03-25,Bose QuietComfort 35,Adama,99.368894508792,99.36889447051885,99.36889455221751
2024-03-26,Bose QuietComfort 35,Adama,-19.638282503074095,-19.638282543160702,-19.638282458198006
2024-03-27,Bose QuietComfort 35,Adama,-46.202089587881346,-46.20208963036182,-46.20208954154904
2024-03-28,Bose QuietComfort 35,Adama,118.67542328171118,118.67542323772834,118.675423329477
2024-03-29,Bose QuietComfort 35,Adama,59.08452408129569,59.08452403538008,59.08452413162381
2024-03-30,Bose QuietComfort 35,Adama,63.1228400231117,63.122839975727274,63.122840074499386
2024-03-31,Bose QuietComfort 35,Adama,155.99261265267205,155.99261260387175,155.99261270549005
2024-04-01,Bose QuietComfort 35,Adama,152.2568885741318,152.25688852485274,152.2568886284185
2024-04-02,Bose QuietComfort 35,Adama,21.156034210866224,21.15603416009234,21.15603426693487
2024-04-03,Bose QuietComfort 35,Adama,-17.539362386222052,-17.539362439201856,-17.539362327653745
2024-04-04,Bose QuietComfort 35,Adama,135.38236340122435,135.38236334612827,135.3823634614671
2024-04-05,Bose QuietComfort 35,Adama,64.21998790509927,64.21998784674238,64.21998796767555
2024-04-06,Bose QuietComfort 35,Adama,57.270407324350394,57.27040726349471,57.27040738951009
2024-04-07,Bose QuietComfort 35,Adama,139.92203702589813,139.9220369643011,139.9220370938558
2024-04-08,Bose QuietComfort 35,Adama,126.9074049174707,126.90740485293016,126.90740498746162
2024-04-09,Bose QuietComfort 35,Adama,-12.383597004186305,-12.383597070295215,-12.383596932050521
2024-04-10,Bose QuietComfort 35,Adama,-58.05367129841234,-58.053671367140716,-58.053671222530106
2024-04-11,Bose QuietComfort 35,Adama,89.21034219547762,89.21034212336636,89.2103422736981
2024-04-12,Bose QuietComfort 35,Adama,13.78161670907776,13.781616634684552,13.781616789770961
2024-04-13,Bose QuietComfort 35,Adama,4.003013846936138,4.003013768582243,4.0030139318034115
2024-04-14,Bose QuietComfort 35,Adama,85.27972917829516,85.279729098446,85.2797292663217
2024-04-15,Bose QuietComfort 35,Adama,72.33172582629125,72.33172574401509,72.33172591723918
2024-04-16,Bose QuietComfort 35,Adama,-65.49257779359576,-65.49257787903018,-65.4925776995198
2024-04-17,Bose QuietComfort 35,Adama,-108.36524507830497,-108.36524516670922,-108.36524498207933
2024-04-18,Bose QuietComfort 35,Adama,42.931219848933765,42.93121975729741,42.9312199472629
2024-04-19,Bose QuietComfort 35,Adama,-27.349866319665843,-27.349866413532126,-27.349866219741127
2024-04-20,Bose QuietComfort 35,Adama,-31.007098139139753,-31.007098234723667,-31.007098037889026
2024-04-21,Bose QuietComfort 35,Adama,57.204682398467,57.204682300983976,57.20468250105867
2024-04-22,Bose QuietComfort 35,Adama,51.83019869939926,51.83019860030676,51.830198803897495
2024-04-23,Bose QuietComfort 35,Adama,-77.9689041545394,-77.96890425543025,-77.96890404881296
2024-04-24,Bose QuietComfort 35,Adama,-112.5591160438581,-112.55911614679582,-112.55911593648233
2024-04-25,Bose QuietComfort 35,Adama,47.078990434066185,47.07899032954628,47.07899054429559
2024-04-26,Bose QuietComfort 35,Adama,-14.99891998796478,-14.99892009463723,-14.998919876107438
2024-04-27,Bose QuietComfort 35,Adama,-10.784655124102496,-10.784655234247818,-10.784655009866896
2024-04-28,Bose QuietComfort 35,Adama,84.78207217915903,84.78207206795774,84.78207229566563
2024-04-29,Bose QuietComfort 35,Adama,86.07316314482621,86.07316303212339,86.07316326388877
2024-04-30,Bose QuietComfort 35,Adama,-37.90707592395886,-37.90707603944272,-37.907075802838385
2024-05-01,Bose QuietComfort 35,Adama,-67.66389479908074,-67.66389491646865,-67.66389467554484
2024-05-02,Bose QuietComfort 35,Adama,95.70464915055739,95.70464903074433,95.70464927621217
2024-05-03,Bose QuietComfort 35,Adama,36.1602568743905,36.160256751526234,36.160257002750576
2024-05-04,Bose QuietComfort 35,Adama,41.64243201238452,41.642431886269144,41.64243214297443
2024-05-05,Bose QuietComfort 35,Adama,137.1692803448474,137.16928021537993,137.1692804775116
2024-05-06,Bose QuietComfort 35,Adama,137.0977188990457,137.09771876646917,137.09771903367823
2024-05-07,Bose QuietComfort 35,Adama,10.444406724348418,10.444406588128304,10.444406861871448
2024-05-08,Bose QuietComfort 35,Adama,-23.256623722941672,-23.256623862357134,-23.256623583249716
2024-05-09,Bose QuietComfort 35,Adama,134.96184130369792,134.96184116204478,134.96184144725586
2024-05-10,Bose QuietComfort 35,Adama,69.15131374788822,69.15131360349699,69.15131389356678
2024-01-21,Bose SoundLink Speaker,Adama,4.999964825736278,4.999964823451023,4.999964828176888
2024-01-31,Bose SoundLink Speaker,Adama,8.999979985411837,8.999979983160864,8.999979987624245
2024-02-01,Bose SoundLink Speaker,Adama,31.35308126363813,31.353081260874767,31.35308126626663
2024-02-02,Bose SoundLink Speaker,Adama,8.19228736206519,8.19228735894131,8.19228736487446
2024-02-03,Bose SoundLink Speaker,Adama,11.537410367716625,11.537410363179664,11.537410371317653
2024-02-04,Bose SoundLink Speaker,Adama,21.017737737621378,21.017737728037705,21.01773774406146
2024-02-05,Bose SoundLink Speaker,Adama,26.4283354780056,26.428335462238024,26.42833549129639
2024-02-06,Bose SoundLink Speaker,Adama,19.36055512295792,19.360555099096473,19.360555142974693
2024-02-07,Bose SoundLink Speaker,Adama,28.811075532229054,28.811075500693207,28.81107556011652
2024-02-08,Bose SoundLink Speaker,Adama,52.77727242360861,52.7772723817972,52.777272461219795
2024-02-09,Bose SoundLink Speaker,Adama,30.990933879842682,30.990933826865586,30.990933927281873
2024-02-10,Bose SoundLink Speaker,Adama,35.4285672592078,35.428567191017564,35.42856731825012
2024-02-11,Bose SoundLink Speaker,Adama,45.68242485424943,45.6824247757429,45.68242492603351
2024-02-12,Bose SoundLink Speaker,Adama,51.517793036798636,51.51779294194995,51.517793120180166
